SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,AMT_BALANCE,AMT_CREDIT_LIMIT_ACTUAL,AMT_DRAWINGS_ATM_CURRENT,AMT_DRAWINGS_CURRENT,AMT_DRAWINGS_OTHER_CURRENT,AMT_DRAWINGS_POS_CURRENT,AMT_INST_MIN_REGULARITY,AMT_PAYMENT_CURRENT,AMT_PAYMENT_TOTAL_CURRENT,AMT_RECEIVABLE_PRINCIPAL,AMT_RECIVABLE,AMT_TOTAL_RECEIVABLE,CNT_DRAWINGS_ATM_CURRENT,CNT_DRAWINGS_CURRENT,CNT_DRAWINGS_OTHER_CURRENT,CNT_DRAWINGS_POS_CURRENT,CNT_INSTALMENT_MATURE_CUM,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
1104994,309636,-4,0.0,67500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Completed,0,0
1931677,236871,-6,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2023676,190733,-72,0.0,90000,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2617525,270168,-19,0.0,112500,0.0,0.0,0.0,0.0,0.0,254.07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25.0,Active,0,0
2292078,134432,-27,0.0,67500,0.0,0.0,0.0,0.0,0.0,76.725,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,Active,0,0
2588452,168558,-56,0.0,0,0.0,0.0,0.0,0.0,0.0,217.35,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
2703105,450099,-55,0.0,0,0.0,0.0,0.0,0.0,0.0,114.84,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5.0,Active,0,0
2344591,309048,-4,45031.185,180000,0.0,0.0,0.0,0.0,2284.335,2314.845,2314.845,43371.63,44697.24,44697.24,0.0,0,0.0,0.0,3.0,Active,0,0
2408879,144146,-39,38627.46,45000,4950.0,4950.0,0.0,0.0,,9000.0,6580.575,35338.635,36279.495,36279.495,2.0,2,0.0,0.0,,Active,0,0
1545196,122355,-61,107693.01,112500,0.0,0.0,0.0,0.0,5625.0,6750.0,6750.0,103483.08,107693.01,107693.01,0.0,0,0.0,0.0,37.0,Active,0,0
2053208,307261,-2,0.0,225000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1339450,132204,-15,7059.645,180000,135000.0,135000.0,0.0,0.0,0.0,135000.0,135000.0,0.0,0.0,0.0,5.0,5,0.0,0.0,0.0,Active,0,0
1830100,262473,-44,0.0,180000,0.0,0.0,0.0,0.0,0.0,618.345,0.0,0.0,-618.345,-618.345,0.0,0,0.0,0.0,2.0,Active,0,0
2347706,250992,-42,0.0,0,0.0,0.0,0.0,0.0,0.0,2349.225,0.0,0.0,-2349.225,-2349.225,0.0,0,0.0,0.0,9.0,Active,0,0
1956361,296702,-21,269133.66,270000,22500.0,22500.0,0.0,0.0,13010.4,13725.0,0.0,264533.76,269133.66,269133.66,1.0,1,0.0,0.0,15.0,Active,0,0
1746924,317430,-28,45314.865,45000,225.0,225.0,0.0,0.0,2250.0,2250.0,2250.0,42582.51,44324.865,44324.865,1.0,1,0.0,0.0,14.0,Active,0,0
1899743,172833,-26,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,53.0,Completed,0,0
1671840,212689,-3,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,83.0,Active,0,0
2486098,110150,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,2150.82,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,55.0,Active,0,0
1132731,313055,-68,86734.62,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,82710.27,86734.62,86734.62,0.0,0,0.0,0.0,23.0,Active,0,0
2396377,222506,-80,0.0,135000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1776440,191831,-49,0.0,0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,2.0,Active,0,0
1744968,139765,-28,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Completed,0,0
1821774,229418,-20,0.0,0,0.0,0.0,0.0,0.0,0.0,289.755,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
2044346,171379,-64,169.425,135000,0.0,0.0,0.0,0.0,67.5,0.0,0.0,0.0,169.425,169.425,0.0,0,0.0,0.0,11.0,Active,29,0
1856260,112039,-25,0.0,765000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1557583,100043,-27,381347.82,427500,0.0,0.0,0.0,0.0,19367.865,0.0,0.0,364857.165,381347.82,381347.82,0.0,0,0.0,0.0,5.0,Active,0,0
2395051,431327,-5,0.0,270000,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,56.0,Active,0,0
1430407,339745,-2,114003.0,112500,0.0,1440.0,0.0,1440.0,5625.0,5850.0,5850.0,109686.285,114440.13,114440.13,0.0,1,0.0,1.0,59.0,Active,0,0
2094939,250358,-58,9890.775,135000,0.0,0.0,0.0,0.0,8100.0,0.0,0.0,8779.635,8976.105,8976.105,0.0,0,0.0,0.0,38.0,Active,1,1
1455840,113596,-19,147858.795,450000,0.0,55372.23,0.0,55372.23,6558.39,36000.0,29920.68,146122.065,147858.795,147858.795,0.0,23,0.0,23.0,5.0,Active,0,0
1993906,346891,-6,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1783957,146460,-94,0.0,135000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2425021,133908,-95,0.0,67500,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1102123,140281,-81,131150.43,135000,0.0,0.0,0.0,0.0,8100.0,8100.0,8100.0,125876.34,131150.43,131150.43,0.0,0,0.0,0.0,31.0,Active,0,0
2138884,280141,-31,0.0,67500,0.0,0.0,0.0,0.0,0.0,147.375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,42.0,Active,0,0
2773441,223085,-42,0.0,45000,0.0,0.0,0.0,0.0,0.0,21.645,0.0,0.0,-21.645,-21.645,0.0,0,0.0,0.0,27.0,Active,0,0
2521856,423433,-34,0.0,0,0.0,0.0,0.0,0.0,0.0,924.885,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17.0,Active,0,0
1829675,391653,-33,0.0,450000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2189227,110952,-10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
2526050,101440,-12,238086.9,225000,0.0,0.0,0.0,0.0,11692.08,11700.0,11700.0,223491.195,236366.01,236366.01,0.0,0,0.0,0.0,6.0,Active,0,0
1510586,374407,-22,0.0,45000,0.0,0.0,0.0,0.0,0.0,56.925,56.925,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
1776439,239699,-4,0.0,45000,0.0,0.0,0.0,0.0,0.0,3075.57,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
2526154,404771,-6,394543.575,405000,0.0,133354.89,0.0,133354.89,10823.445,11250.0,11250.0,383573.835,393423.075,393423.075,0.0,13,0.0,13.0,2.0,Active,0,0
1054627,287447,-5,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0,0.0,0.0,64.0,Active,761,0
1110678,160164,-7,347845.455,450000,58500.0,58500.0,0.0,0.0,14474.115,0.0,0.0,332232.39,345154.455,345154.455,2.0,2,0.0,0.0,10.0,Active,0,0
2015758,321112,-15,535.005,270000,0.0,51075.0,0.0,51075.0,7535.925,202329.0,202329.0,0.0,1133.055,1133.055,0.0,3,0.0,3.0,2.0,Active,0,0
2356268,347956,-84,0.0,67500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1825840,294638,-34,449942.085,450000,0.0,6938.1,0.0,6938.1,23315.985,23400.0,70.785,443184.525,453406.005,453406.005,0.0,3,0.0,3.0,8.0,Active,0,0
2362200,106981,-19,168976.53,225000,135000.0,135000.0,0.0,0.0,11250.0,11250.0,0.0,165101.67,166641.03,166641.03,2.0,2,0.0,0.0,19.0,Active,0,0
1369711,157494,-18,0.0,67500,0.0,0.0,0.0,0.0,679.5,1061.415,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,39.0,Active,0,0
2707553,224579,-49,134041.77,135000,27000.0,27000.0,0.0,0.0,8100.0,9000.0,9000.0,125592.165,134041.77,134041.77,3.0,3,0.0,0.0,52.0,Active,0,0
1031332,127085,-70,66854.88,67500,2250.0,2250.0,0.0,0.0,3375.0,4500.0,4500.0,63660.33,66854.88,66854.88,1.0,1,0.0,0.0,12.0,Active,0,0
1903290,137936,-45,0.0,90000,0.0,0.0,0.0,0.0,0.0,123.3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
1717834,413791,-30,0.0,0,0.0,0.0,0.0,0.0,0.0,956.61,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8.0,Active,0,0
2327769,445200,-72,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1382357,152749,-7,92074.32,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,88601.31,92074.32,92074.32,0.0,0,0.0,0.0,70.0,Active,0,0
2482906,285276,-23,0.0,135000,0.0,0.0,0.0,0.0,0.0,2841.165,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,Active,0,0
2598955,234543,-49,0.0,180000,0.0,0.0,0.0,0.0,0.0,191.565,0.0,0.0,-191.565,-191.565,0.0,0,0.0,0.0,51.0,Active,0,0
1480154,348887,-9,0.0,135000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1561294,290339,-66,166410.585,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,161308.89,166410.585,166410.585,0.0,0,0.0,0.0,24.0,Active,0,0
1783011,102032,-18,0.0,157500,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1029627,318295,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,680.085,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,Active,0,0
2573928,195834,-54,70664.175,180000,0.0,84015.0,0.0,84015.0,67.5,14994.405,0.0,69088.095,70664.175,70664.175,0.0,1,0.0,1.0,50.0,Active,0,0
1819948,179156,-66,0.0,90000,0.0,0.0,0.0,0.0,0.0,1139.76,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Active,0,0
1254718,111446,-78,187045.29,180000,2250.0,2250.0,0.0,0.0,9000.0,9000.0,9000.0,179535.06,187045.29,187045.29,1.0,1,0.0,0.0,5.0,Active,0,0
1318481,182334,-2,139731.48,135000,0.0,1154.25,0.0,1154.25,7075.53,7234.02,7234.02,134631.27,139510.98,139510.98,0.0,2,0.0,2.0,10.0,Active,0,0
1415681,422211,-38,0.0,0,0.0,0.0,0.0,0.0,0.0,385.83,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.0,Active,0,0
1469343,253285,-19,0.0,0,0.0,0.0,0.0,0.0,0.0,37.395,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,Active,0,0
1030973,426884,-1,148159.035,135000,99000.0,116953.515,0.0,17953.515,2412.36,81000.0,76610.835,127050.12,130883.535,130883.535,11.0,20,0.0,9.0,6.0,Active,0,0
2777073,264585,-6,227205.315,225000,4500.0,24824.565,0.0,20324.565,10387.89,11250.0,11250.0,221332.635,225634.815,225634.815,1.0,8,0.0,7.0,5.0,Active,0,0
2552226,103972,-5,46303.56,45000,1350.0,2079.0,0.0,729.0,2250.0,3150.0,3150.0,43364.925,46303.56,46303.56,1.0,2,0.0,1.0,76.0,Active,0,0
1592065,215394,-25,200216.835,450000,0.0,0.0,0.0,0.0,9461.25,10800.0,10800.0,187425.045,200216.835,200216.835,0.0,0,0.0,0.0,2.0,Active,0,0
2292426,212736,-69,0.0,135000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2552909,383655,-10,0.0,225000,0.0,0.0,0.0,0.0,0.0,8.415,8.415,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
1721778,323908,-48,4.005,90000,0.0,0.0,0.0,0.0,23.4,19.395,0.0,0.0,-63.495,-63.495,0.0,0,0.0,0.0,15.0,Active,0,0
2315775,176278,-4,0.0,90000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,Completed,0,0
1986008,323976,-23,0.0,450000,0.0,0.0,0.0,0.0,2250.0,2689.515,2689.515,0.0,0.0,0.0,0.0,0,0.0,0.0,10.0,Active,0,0
1229718,295552,-75,174360.915,180000,0.0,0.0,0.0,0.0,10800.0,10800.0,10800.0,167425.92,174360.915,174360.915,0.0,0,0.0,0.0,34.0,Active,0,0
2127122,161614,-80,0.0,135000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1944506,226033,-13,0.0,180000,0.0,0.0,0.0,0.0,0.0,404.955,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.0,Active,0,0
1843397,416826,-69,0.0,157500,0.0,0.0,0.0,0.0,67.5,3202.29,67.5,0.0,0.0,0.0,0.0,0,0.0,0.0,22.0,Active,0,0
1897618,160557,-85,61917.93,90000,0.0,0.0,0.0,0.0,4500.0,9000.0,9000.0,60302.34,61917.93,61917.93,0.0,0,0.0,0.0,9.0,Active,0,0
1150229,393115,-47,0.0,0,0.0,0.0,0.0,0.0,0.0,2703.285,0.0,0.0,-2703.285,-2703.285,0.0,0,0.0,0.0,6.0,Active,0,0
2560960,334143,-9,0.0,0,0.0,0.0,0.0,0.0,0.0,1319.13,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,23.0,Active,0,0
2183582,169623,-1,191446.875,450000,0.0,0.0,0.0,0.0,9965.925,20250.0,10345.32,186405.435,190109.025,190109.025,0.0,0,0.0,0.0,11.0,Active,0,0
2300063,130905,-30,182953.53,450000,0.0,0.0,0.0,0.0,9708.435,19800.0,10282.77,180444.24,184502.88,184502.88,0.0,0,0.0,0.0,12.0,Active,0,0
1248959,426487,-19,0.0,135000,0.0,0.0,0.0,0.0,0.0,70.155,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,53.0,Active,0,0
2749030,448682,-5,185285.475,315000,15750.0,15750.0,0.0,0.0,7368.705,20250.0,10166.94,181411.38,183714.975,183714.975,2.0,2,0.0,0.0,2.0,Active,0,0
1870907,436471,-84,0.0,67500,0.0,0.0,0.0,0.0,77.94,337.455,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,14.0,Active,0,0
2609259,164062,-61,0.0,135000,0.0,0.0,0.0,0.0,0.0,18.63,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16.0,Active,0,0
2186848,377788,-18,0.0,180000,0.0,0.0,0.0,0.0,0.0,84.06,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
1255372,311703,-22,0.0,90000,0.0,0.0,0.0,0.0,0.0,166.32,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,56.0,Active,0,0
2552358,357649,-54,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1301812,418079,-81,29885.04,67500,0.0,0.0,0.0,0.0,3375.0,4500.0,4500.0,28172.34,29885.04,29885.04,0.0,0,0.0,0.0,17.0,Active,0,0
2033777,297377,-30,74701.53,112500,0.0,17385.48,0.0,17385.48,4561.695,36900.0,36900.0,71718.975,74701.53,74701.53,0.0,13,0.0,13.0,70.0,Active,0,0
1260613,276395,-5,268386.75,270000,0.0,0.0,0.0,0.0,13818.15,13837.5,13837.5,262525.05,268386.75,268386.75,0.0,0,0.0,0.0,4.0,Active,0,0
1029602,172720,-75,0.0,45000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1270709,448891,-8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Active,0,0
1405187,389474,-16,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1173460,343422,-46,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Signed,0,0
2720188,169109,-33,0.0,112500,0.0,0.0,0.0,0.0,0.0,172.8,172.8,0.0,0.0,0.0,0.0,0,0.0,0.0,30.0,Active,0,0
2468851,392228,-16,127029.33,135000,0.0,0.0,0.0,0.0,6579.45,9450.0,9450.0,122138.64,127029.33,127029.33,0.0,0,0.0,0.0,7.0,Active,0,0
1923178,384199,-55,55118.79,67500,0.0,0.0,0.0,0.0,3375.0,6750.0,6750.0,52779.69,54753.975,54753.975,0.0,0,0.0,0.0,38.0,Active,0,0
1561283,343947,-58,173431.485,180000,0.0,0.0,0.0,0.0,9000.0,11250.0,11250.0,167995.35,173431.485,173431.485,0.0,0,0.0,0.0,29.0,Active,0,0
1060883,393635,-19,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,49.0,Completed,0,0
2643998,261546,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,296.91,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,Active,0,0
1768526,313497,-79,0.0,135000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2317679,234686,-93,66145.095,90000,69750.0,69750.0,0.0,0.0,1193.76,10426.365,4500.0,60517.395,66145.095,66145.095,6.0,6,0.0,0.0,8.0,Active,0,0
2038674,241409,-14,0.0,0,0.0,0.0,0.0,0.0,0.0,94.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
2209995,258643,-8,0.0,270000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2028762,313004,-94,44604.135,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,41846.895,44604.135,44604.135,0.0,0,0.0,0.0,1.0,Active,0,0
2119330,159703,-17,0.0,0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
1844286,210284,-48,0.0,0,0.0,0.0,0.0,0.0,0.0,18.585,0.0,0.0,-18.585,-18.585,0.0,0,0.0,0.0,19.0,Active,0,0
2748932,400643,-9,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1438308,154034,-96,0.0,180000,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1165393,306619,-25,120490.785,135000,0.0,0.0,0.0,0.0,6750.0,6750.0,6750.0,115858.44,120490.785,120490.785,0.0,0,0.0,0.0,51.0,Active,0,0
1235592,389665,-67,184526.955,180000,4950.0,4950.0,0.0,0.0,9000.0,9000.0,9000.0,177219.18,184526.955,184526.955,2.0,2,0.0,0.0,28.0,Active,0,0
1284093,412447,-25,0.0,180000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1673239,310003,-13,45655.11,45000,0.0,0.0,0.0,0.0,2351.745,2475.0,2475.0,44559.72,45655.11,45655.11,0.0,0,0.0,0.0,66.0,Active,0,0
1836714,231380,-27,0.0,450000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1043215,356203,-1,0.0,135000,0.0,0.0,0.0,0.0,0.0,429.84,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,36.0,Active,0,0
1772714,351155,-14,0.0,0,0.0,0.0,0.0,0.0,0.0,2.655,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,29.0,Active,0,0
1330314,299470,-9,51.75,180000,0.0,0.0,0.0,0.0,817.2,291.96,288.0,0.0,51.75,51.75,0.0,0,0.0,0.0,5.0,Active,0,0
1540659,119376,-2,0.0,112500,0.0,0.0,0.0,0.0,0.0,197.775,197.775,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,Active,0,0
1540239,424811,-4,52967.88,76500,0.0,0.0,0.0,0.0,2250.0,9000.0,5948.28,52034.355,52967.88,52967.88,0.0,0,0.0,0.0,15.0,Active,0,0
2821068,302398,-26,0.0,180000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,42.0,Active,0,0
2348083,353684,-12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,56.0,Active,0,0
1369354,307043,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,293.49,293.49,0.0,0.0,0.0,0.0,0,0.0,0.0,7.0,Active,0,0
2458210,322242,-94,46461.735,67500,0.0,0.0,0.0,0.0,4050.0,0.0,0.0,42851.925,46461.735,46461.735,0.0,0,0.0,0.0,4.0,Active,1,1
2184881,143002,-82,36207.09,45000,36000.0,36000.0,0.0,0.0,2250.0,49500.0,49500.0,33402.465,36207.09,36207.09,1.0,1,0.0,0.0,1.0,Active,0,0
2317421,343322,-92,136110.42,180000,0.0,0.0,0.0,0.0,9000.0,18000.0,18000.0,131093.235,136110.42,136110.42,0.0,0,0.0,0.0,2.0,Active,0,0
1518325,435439,-7,0.0,0,0.0,0.0,0.0,0.0,0.0,140.4,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,52.0,Active,0,0
2114276,262646,-19,0.0,900000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2032105,333792,-73,104959.08,112500,0.0,0.0,0.0,0.0,5625.0,6750.0,6750.0,101592.675,104959.08,104959.08,0.0,0,0.0,0.0,3.0,Active,0,0
1543271,368258,-3,0.0,45000,0.0,0.0,0.0,0.0,0.0,11.295,11.295,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Active,0,0
1660965,289324,-6,0.0,900000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Completed,0,0
1831032,270895,-12,84840.48,90000,6750.0,6750.0,0.0,0.0,2250.0,0.0,0.0,74133.405,82149.48,82149.48,2.0,2,0.0,0.0,8.0,Active,0,0
2745380,427986,-28,224382.285,225000,0.0,0.0,0.0,0.0,11250.0,11250.0,11250.0,215847.27,224382.285,224382.285,0.0,0,0.0,0.0,46.0,Active,0,0
2557879,324758,-68,162550.8,180000,0.0,0.0,0.0,0.0,9000.0,9000.0,9000.0,157282.38,162550.8,162550.8,0.0,0,0.0,0.0,18.0,Active,0,0
1087742,133404,-9,440238.915,450000,45000.0,45000.0,0.0,0.0,20729.565,31500.0,31500.0,428090.94,440238.915,440238.915,1.0,1,0.0,0.0,109.0,Active,0,0
2671293,402311,-72,0.0,45000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2309869,455739,-33,0.0,90000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1439874,259317,-65,0.0,180000,0.0,0.0,0.0,0.0,0.0,293.625,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,24.0,Active,0,0
2664426,305165,-59,0.0,0,0.0,0.0,0.0,0.0,0.0,30.33,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Active,0,0
1207737,102367,-74,137511.855,135000,22500.0,22500.0,0.0,0.0,6750.0,6750.0,6750.0,132230.565,137511.855,137511.855,1.0,1,0.0,0.0,10.0,Active,0,0
1041594,324079,-3,0.0,450000,0.0,0.0,0.0,0.0,0.0,900.63,900.63,0.0,0.0,0.0,0.0,0,0.0,0.0,28.0,Active,0,0
2418422,243269,-2,0.0,0,0.0,0.0,0.0,0.0,0.0,1132.785,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35.0,Active,0,0
2199763,351137,-1,0.0,0,0.0,0.0,0.0,0.0,0.0,83.07,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40.0,Active,0,0
1035465,103206,-81,0.0,112500,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1800232,450199,-11,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6.0,Active,0,0
2791453,418677,-2,0.0,45000,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,54.0,Active,0,0
1131250,209846,-83,149538.42,157500,0.0,0.0,0.0,0.0,7875.0,15750.0,15750.0,143724.42,149538.42,149538.42,0.0,0,0.0,0.0,8.0,Active,0,0
2559206,262971,-63,92138.31,90000,0.0,0.0,0.0,0.0,4500.0,4500.0,4500.0,89320.41,92138.31,92138.31,0.0,0,0.0,0.0,36.0,Active,0,0
1626555,210838,-8,45000.0,45000,0.0,45000.0,0.0,45000.0,0.0,,0.0,45000.0,45000.0,45000.0,0.0,1,0.0,1.0,0.0,Active,0,0
1617844,111300,-6,0.0,360000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
1789264,405291,-2,189010.17,324000,0.0,51619.455,0.0,51619.455,15232.005,90321.48,77384.745,186735.06,189010.17,189010.17,0.0,6,0.0,6.0,11.0,Active,0,0
2394307,129314,-80,61265.7,67500,0.0,0.0,0.0,0.0,3375.0,3375.0,3375.0,59317.965,61265.7,61265.7,0.0,0,0.0,0.0,16.0,Active,0,0
2561024,176952,-38,0.0,0,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
2186910,374808,-23,0.0,45000,0.0,0.0,0.0,0.0,0.0,260.28,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,38.0,Active,0,0
2454511,237571,-18,0.0,0,0.0,0.0,0.0,0.0,0.0,253.035,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.0,Active,0,0
2452394,346841,-22,0.0,45000,0.0,0.0,0.0,0.0,0.0,160.92,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62.0,Active,0,0
1849773,425855,-75,0.0,90000,,0.0,,,,,0.0,0.0,0.0,0.0,,0,,,,Active,0,0
1469326,106675,-34,122482.53,135000,0.0,0.0,0.0,0.0,6255.09,6750.0,6750.0,118351.89,122482.53,122482.53,0.0,0,0.0,0.0,5.0,Active,0,0
1415135,148022,-23,0.0,180000,0.0,0.0,0.0,0.0,0.0,3102.795,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,73.0,Active,0,0
2118330,146973,-17,0.0,45000,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0,,,0.0,Active,0,0
2497698,425408,-63,0.0,0,0.0,0.0,0.0,0.0,0.0,902.565,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,19.0,Active,0,0
2609700,358413,-10,5229.45,45000,0.0,4625.1,0.0,4625.1,2250.0,13063.5,13063.5,4622.76,4783.95,4783.95,0.0,2,0.0,2.0,3.0,Active,0,0
2609862,441222,-33,41695.83,180000,0.0,0.0,0.0,0.0,9000.0,11250.0,11250.0,38198.205,41695.83,41695.83,0.0,0,0.0,0.0,70.0,Active,0,0
1082475,321292,-16,0.0,0,0.0,0.0,0.0,0.0,0.0,2.07,2.07,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,Active,0,0
